Age,CityTier,PitchDuration_Cap,NumberOfPersonVisiting,NumberOfFollowups,Product_Tier,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,NumAdultsVisiting,IncomePerPerson,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,ProdTaken
32,3,20,3,4,3,5,4,0,2,0,1,22911,2,7637.0,True,False,False,True,True,True,False,False,False,True,False,False,1
38,1,7,3,4,1,3,3,0,2,1,2,20793,1,6931.0,True,False,True,False,False,False,True,False,True,False,False,False,0
60,1,13,2,3,5,5,6,0,5,1,0,34566,2,17283.0,True,False,True,False,False,True,False,False,False,False,False,True,0
29,1,13,3,5,1,3,3,1,4,1,2,21381,1,7127.0,False,False,True,False,True,True,False,False,True,False,False,False,0
39,1,8,3,3,1,5,2,1,1,1,0,32123,3,10707.66667,True,False,True,False,False,True,False,False,True,False,False,False,1
37,1,15,3,4,2,3,3,0,4,1,1,28774,2,9591.333333,True,True,False,False,False,True,False,False,False,False,True,False,0
32,1,14,3,4,3,5,3,0,1,1,1,22984,2,7661.333333,True,False,False,True,False,True,False,False,False,True,False,False,0
39,1,17,4,4,1,3,2,0,5,0,1,21362,3,5340.5,False,False,False,True,True,True,False,False,True,False,False,False,0
45,1,11,3,4,3,4,2,0,1,1,2,24611,1,8203.666667,True,False,False,True,True,False,False,True,False,True,False,False,0
47,3,17,4,5,2,3,4,1,1,0,1,27749,3,6937.25,True,False,False,True,False,True,False,False,False,False,True,False,0
56,1,13,3,3,1,3,1,0,4,1,2,17339,1,5779.666667,True,True,False,False,True,True,False,False,True,False,False,False,1
34,1,14,3,3,3,3,4,0,4,1,1,21142,2,7047.333333,True,False,False,True,False,False,True,False,False,True,False,False,0
42,1,16,4,4,1,5,4,0,2,0,3,20916,1,5229.0,True,False,True,False,True,False,False,False,True,False,False,False,0
29,1,9,3,6,1,3,7,1,3,1,2,22142,1,7380.666667,True,False,False,True,True,True,False,False,True,False,False,False,1
36,1,9,4,5,1,3,2,1,3,1,1,23608,3,5902.0,False,False,False,True,True,False,False,True,True,False,False,False,0
55,3,10,3,4,3,5,4,0,4,1,2,24618,1,8206.0,True,False,False,True,False,False,False,False,False,True,False,False,0
38,3,16,4,4,2,4,3,0,2,1,1,27512,3,6878.0,False,False,False,True,True,True,False,False,False,False,True,False,0
35,1,17,3,4,2,5,3,1,5,1,2,24884,1,8294.666667,False,False,False,True,True,True,False,False,False,False,True,False,0
49,1,7,3,2,4,3,4,0,2,0,1,35563,2,11854.33333,False,False,False,True,True,False,True,False,False,False,False,False,0
35,1,13,3,5,3,4,8,0,3,1,1,23183,2,7727.666667,True,False,True,False,False,True,False,False,False,True,False,False,0
60,1,10,4,5,1,3,5,0,3,0,1,20855,3,5213.75,True,False,True,False,True,True,False,False,True,False,False,False,0
34,3,17,3,5,3,3,5,0,3,1,2,23360,1,7786.666667,False,False,False,True,True,False,False,True,False,True,False,False,0
44,3,22,3,5,3,3,5,0,5,1,1,25482,2,8494.0,False,False,True,False,True,True,False,False,False,True,False,False,0
30,1,24,3,3,1,3,2,0,1,1,2,17632,1,5877.333333,True,False,True,False,False,False,True,False,True,False,False,False,0
30,1,8,2,3,1,3,1,0,4,1,0,17564,2,8782.0,False,False,False,True,False,False,True,False,True,False,False,False,0
37,1,17,2,3,2,3,2,1,3,0,1,27185,1,13592.5,False,False,True,False,True,True,False,False,False,False,True,False,0
54,1,6,2,3,4,3,7,0,4,1,1,32328,1,16164.0,True,False,False,True,False,False,True,False,False,False,False,False,0
43,3,15,3,4,3,4,2,0,3,0,2,25503,1,8501.0,True,False,False,True,True,False,False,False,False,True,False,False,0
34,1,13,2,3,1,3,2,0,1,0,1,17972,1,8986.0,True,False,False,True,True,False,True,False,True,False,False,False,0
52,1,10,4,4,4,4,5,0,5,0,2,32412,2,8103.0,True,False,False,True,False,False,True,False,False,False,False,False,0
34,1,7,3,2,3,4,3,1,3,1,1,24166,2,8055.333333,False,False,True,False,False,True,False,False,False,True,False,False,0
28,3,9,4,4,3,3,3,1,4,0,2,23156,2,5789.0,True,False,True,False,True,False,False,True,False,True,False,False,0
35,3,8,3,3,1,3,2,0,1,1,2,17014,1,5671.333333,True,False,False,True,False,True,False,False,True,False,False,False,0
32,1,8,2,4,3,5,5,0,4,0,1,17176,1,8588.0,True,True,False,False,True,False,True,False,False,True,False,False,0
45,1,24,4,6,1,3,4,0,4,1,1,20968,3,5242.0,False,False,True,False,True,False,True,False,True,False,False,False,0
34,1,6,3,1,1,3,3,0,1,1,1,18280,2,6093.333333,True,False,True,False,False,False,True,False,True,False,False,False,0
46,3,9,2,3,4,3,4,0,1,1,0,32465,2,16232.5,True,False,False,True,True,True,False,False,False,False,False,False,0
47,3,22,3,6,3,3,8,1,1,0,2,22101,1,7367.0,True,False,False,True,True,True,False,False,False,True,False,False,1
37,1,17,3,4,2,5,2,1,5,1,2,26999,1,8999.666667,True,False,True,False,True,True,False,False,False,False,True,False,0
26,1,9,3,4,1,3,8,1,5,0,1,22655,2,7551.666667,True,False,True,False,True,True,False,False,True,False,False,False,0
60,1,25,4,4,2,3,8,0,3,1,2,29190,2,7297.5,True,False,False,True,True,False,True,False,False,False,True,False,0
52,1,9,2,4,2,3,3,1,2,0,0,22969,2,11484.5,True,False,False,True,True,False,False,False,False,False,True,False,0
30,1,14,3,4,1,3,5,1,4,1,2,22017,1,7339.0,True,True,False,False,False,True,False,False,True,False,False,False,1
33,3,11,3,6,2,3,3,0,1,1,1,29078,2,9692.666667,True,False,False,True,True,True,False,False,False,False,True,False,1
44,1,6,2,3,1,4,2,1,3,1,1,17342,1,8671.0,False,False,False,True,True,True,False,False,True,False,False,False,1
57,1,14,3,6,2,3,6,0,1,0,1,25938,2,8646.0,True,False,True,False,True,False,False,True,False,False,True,False,0
42,3,7,4,4,3,3,2,1,4,0,3,24671,1,6167.75,True,False,True,False,False,False,False,True,False,True,False,False,1
53,3,8,2,4,2,4,3,0,2,0,1,22525,1,11262.5,False,False,False,True,False,False,False,False,False,False,True,False,0
18,3,9,3,3,1,3,2,1,5,0,1,16569,2,5523.0,False,False,False,True,False,False,True,False,True,False,False,False,1
22,3,29,3,4,1,3,3,0,1,0,1,22125,2,7375.0,True,True,False,False,True,False,False,True,True,False,False,False,0
39,1,16,3,3,4,5,2,1,3,1,2,32068,1,10689.33333,True,False,False,True,True,True,False,False,False,False,False,False,0
33,1,9,2,3,1,3,2,1,1,1,1,17909,1,8954.5,False,False,True,False,False,True,False,False,True,False,False,False,0
27,3,15,3,5,3,5,8,0,3,0,1,24004,2,8001.333333,True,True,False,False,True,False,False,True,False,True,False,False,1
35,3,10,3,6,3,5,5,0,5,1,2,23437,1,7812.333333,True,False,True,False,True,False,False,True,False,True,False,False,0
51,1,8,2,5,3,4,6,0,1,0,1,20482,1,10241.0,True,False,False,True,True,True,False,False,False,True,False,False,0
42,3,11,3,4,3,4,3,0,3,1,1,28033,2,9344.333333,False,False,False,True,True,False,False,True,False,True,False,False,1
40,1,12,3,3,4,3,1,0,5,1,2,28237,1,9412.333333,True,False,True,False,False,False,False,True,False,False,False,False,0
36,3,6,2,3,3,3,5,0,1,1,1,21653,1,10826.5,False,False,False,True,False,False,False,True,False,True,False,False,0
33,3,13,3,4,3,3,3,0,5,1,2,23688,1,7896.0,True,False,False,True,True,False,False,True,False,True,False,False,0
25,1,14,3,4,1,3,3,1,4,0,1,21564,2,7188.0,False,False,True,False,False,True,False,False,True,False,False,False,1
18,3,16,3,4,1,3,2,0,2,1,2,16200,1,5400.0,True,False,False,True,False,False,True,False,True,False,False,False,0
51,1,31,4,4,4,3,5,1,4,1,3,32651,1,8162.75,True,False,True,False,True,True,False,False,False,False,False,False,0
49,1,11,4,5,2,3,2,0,5,1,1,29677,3,7419.25,True,False,True,False,True,False,True,False,False,False,True,False,0
34,1,22,3,4,1,3,2,0,5,1,1,17553,2,5851.0,False,False,True,False,False,False,True,False,True,False,False,False,0
59,1,30,3,4,1,3,3,0,3,1,2,21050,1,7016.666667,True,False,True,False,True,True,False,False,True,False,False,False,0
30,3,10,4,4,3,3,3,0,2,0,1,24239,3,6059.75,True,False,False,True,False,False,False,False,False,True,False,False,0
56,1,11,2,4,3,3,2,1,4,0,1,22713,1,11356.5,True,False,True,False,True,False,False,False,False,True,False,False,0
40,3,11,2,4,2,5,6,1,5,0,1,25475,1,12737.5,False,False,True,False,True,False,False,False,False,False,True,False,0
32,1,11,3,4,3,4,4,0,3,1,0,20878,3,6959.333333,True,False,True,False,False,True,False,False,False,True,False,False,0
30,3,17,3,5,3,4,3,1,5,1,1,26946,2,8982.0,True,False,False,True,False,True,False,False,False,True,False,False,0
29,1,6,2,4,1,5,2,1,2,0,0,17319,2,8659.5,True,False,True,False,False,False,False,False,True,False,False,False,1
19,1,15,4,4,1,3,3,0,5,0,1,20582,3,5145.5,False,False,False,True,True,False,True,False,True,False,False,False,1
38,3,16,3,4,2,3,1,1,3,1,1,23740,2,7913.333333,True,False,False,True,True,True,False,False,False,False,True,False,0
28,3,6,3,3,1,3,4,0,3,1,0,17909,3,5969.666667,False,True,False,False,True,False,False,False,True,False,False,False,1
36,3,9,4,4,1,3,3,0,2,1,1,20692,3,5173.0,True,False,False,True,False,False,False,False,True,False,False,False,0
38,3,13,4,4,3,3,6,0,3,1,1,25180,3,6295.0,True,False,False,True,True,True,False,False,False,True,False,False,0
44,1,9,4,4,1,3,8,1,3,0,1,28909,3,7227.25,False,False,True,False,True,True,False,False,True,False,False,False,1
54,1,15,3,3,3,3,4,0,5,0,1,17897,2,5965.666667,True,False,True,False,False,True,False,False,False,True,False,False,0
45,1,9,3,4,2,3,7,1,1,0,2,28887,1,9629.0,False,False,False,True,True,False,True,False,False,False,True,False,0
35,1,14,2,1,1,3,2,0,5,1,1,17269,1,8634.5,True,False,True,False,True,True,False,False,True,False,False,False,0
37,1,9,4,4,1,3,6,0,5,1,1,21197,3,5299.25,True,False,False,True,True,False,True,False,True,False,False,False,0
45,3,7,3,4,3,5,2,0,4,1,2,33061,1,11020.33333,True,False,True,False,True,True,False,False,False,True,False,False,1
34,1,8,2,4,3,3,2,0,4,0,1,24547,1,12273.5,False,False,True,False,True,True,False,False,False,True,False,False,0
35,3,13,2,3,3,3,2,1,4,1,1,20204,1,10102.0,True,False,True,False,False,True,False,False,False,True,False,False,0
28,3,15,3,4,2,3,3,0,1,1,1,27404,2,9134.666667,False,False,True,False,True,False,False,True,False,False,True,False,0
29,1,9,3,6,1,3,7,1,3,1,1,22142,2,7380.666667,True,False,False,True,True,False,False,False,True,False,False,False,1
23,1,12,3,1,1,5,2,1,3,1,2,16601,1,5533.666667,True,False,True,False,True,False,False,False,True,False,False,False,1
34,1,22,4,4,3,3,2,1,1,1,2,23556,2,5889.0,True,False,False,True,False,True,False,False,False,True,False,False,0
50,1,15,3,3,1,3,5,0,5,1,0,17380,3,5793.333333,True,False,True,False,True,False,False,False,True,False,False,False,0
45,2,30,2,3,1,4,2,0,4,0,1,17177,1,8588.5,True,False,False,True,True,False,True,False,True,False,False,False,0
30,3,18,3,4,1,5,2,0,5,1,0,17033,3,5677.666667,False,False,True,False,True,False,False,False,True,False,False,False,1
30,1,15,3,6,3,5,5,0,1,0,1,28393,2,9464.333333,True,False,True,False,False,True,False,False,False,True,False,False,0
46,1,27,4,6,2,5,4,1,3,0,1,29529,3,7382.25,True,False,False,True,True,True,False,False,False,False,True,False,0
28,1,18,3,3,1,3,2,1,4,1,1,17515,2,5838.333333,True,False,True,False,False,True,False,False,True,False,False,False,1
57,3,18,3,5,3,5,6,0,5,0,2,24058,1,8019.333333,True,False,False,True,False,True,False,False,False,True,False,False,0
46,1,13,3,3,2,3,7,0,1,1,1,25845,2,8615.0,True,False,False,True,True,True,False,False,False,False,True,False,0
24,1,17,4,3,1,3,3,0,2,1,2,22183,2,5545.75,True,False,False,True,True,False,False,True,True,False,False,False,0
35,1,10,3,5,1,3,5,0,2,1,1,21657,2,7219.0,False,False,True,False,True,False,False,False,True,False,False,False,0
53,1,15,3,5,3,4,4,0,2,1,2,23619,1,7873.0,True,False,False,True,True,False,False,False,False,True,False,False,1
45,1,11,2,5,3,5,2,1,3,1,0,20769,2,10384.5,True,False,False,True,False,False,True,False,False,True,False,False,0
50,1,23,2,4,2,5,6,0,3,1,0,28269,2,14134.5,True,False,True,False,False,True,False,False,False,False,True,False,0
36,1,8,3,3,1,3,5,0,5,1,0,17543,3,5847.666667,True,False,True,False,False,True,False,False,True,False,False,False,0
54,1,6,2,3,2,3,1,0,5,1,1,25502,1,12751.0,False,False,True,False,False,True,False,False,False,False,True,False,0
23,1,18,3,4,1,4,3,0,1,1,2,20922,1,6974.0,True,False,False,True,False,True,False,False,True,False,False,False,0
42,1,30,2,3,2,5,2,1,1,1,0,22406,2,11203.0,True,False,False,True,True,True,False,False,False,False,True,False,0
34,1,15,2,3,2,3,1,0,5,1,1,23500,1,11750.0,True,False,True,False,True,True,False,False,False,False,True,False,0
28,3,18,4,2,1,3,2,0,3,1,2,21212,2,5303.0,True,False,False,True,False,False,False,False,True,False,False,False,0
37,1,16,3,5,3,4,4,1,4,1,1,27525,2,9175.0,True,False,False,True,True,True,False,False,False,True,False,False,0
33,1,9,3,4,3,3,6,1,5,1,2,23676,1,7892.0,False,False,True,False,False,False,False,True,False,True,False,False,0
32,3,20,4,5,3,5,7,1,1,1,1,20980,3,5245.0,True,False,False,True,True,True,False,False,False,True,False,False,1
32,3,20,3,4,3,5,4,0,1,0,2,22911,1,7637.0,True,False,False,True,True,True,False,False,False,True,False,False,1
33,1,7,4,5,1,4,8,0,3,1,1,21010,3,5252.5,False,False,True,False,False,False,False,False,True,False,False,False,0
55,1,26,2,3,3,3,4,1,2,1,1,20415,1,10207.5,True,True,False,False,True,False,False,False,False,True,False,False,0
32,2,29,3,6,1,3,3,0,1,0,2,28530,1,9510.0,True,False,True,False,True,True,False,False,True,False,False,False,1
41,1,11,2,1,3,4,4,0,5,1,0,21870,2,10935.0,True,False,True,False,True,False,False,True,False,True,False,False,0
38,1,15,3,3,1,3,2,0,1,1,2,17288,1,5762.666667,True,False,True,False,False,False,True,False,True,False,False,False,0
52,1,31,2,4,4,3,4,0,5,0,1,28826,1,14413.0,False,False,False,True,False,False,False,False,False,False,False,False,0
59,3,17,3,4,4,3,2,0,3,0,2,32550,1,10850.0,True,False,False,True,True,False,True,False,False,False,False,False,0
46,1,14,3,4,2,5,4,0,3,1,2,28402,1,9467.333333,True,False,True,False,True,True,False,False,False,False,True,False,0
36,3,23,4,4,2,4,2,0,1,1,2,26698,2,6674.5,True,False,False,True,True,True,False,False,False,False,True,False,0
46,3,15,2,3,2,3,5,0,3,0,1,25096,1,12548.0,True,False,False,True,True,True,False,False,False,False,True,False,1
33,1,27,3,1,1,4,2,0,1,1,1,17028,2,5676.0,True,False,False,True,True,True,False,False,True,False,False,False,0
44,1,17,3,4,1,3,2,0,5,0,2,21133,1,7044.333333,False,False,True,False,False,False,True,False,True,False,False,False,0
28,1,35,3,5,3,4,2,0,1,1,2,21549,1,7183.0,True,False,True,False,True,False,False,False,False,True,False,False,0
31,3,13,2,4,1,3,4,0,4,1,1,17329,1,8664.5,True,False,True,False,True,False,False,False,True,False,False,False,0
48,1,10,2,4,4,3,3,0,5,1,1,30202,1,15101.0,False,False,False,True,True,True,False,False,False,False,False,False,0
36,3,8,3,4,2,3,2,0,1,1,1,22596,2,7532.0,True,False,False,True,True,True,False,False,False,False,True,False,0
28,1,15,3,6,1,3,3,0,2,1,2,23299,1,7766.333333,False,False,True,False,True,False,False,False,True,False,False,False,0
26,3,12,3,5,3,3,3,1,3,0,2,24422,1,8140.666667,True,False,False,True,True,False,False,True,False,True,False,False,1
60,1,9,4,5,4,3,5,1,5,1,1,32404,3,8101.0,True,False,True,False,False,False,True,False,False,False,False,False,0
40,1,25,2,3,3,3,1,1,2,1,1,17741,1,8870.5,True,False,False,True,True,False,False,False,False,True,False,False,0
36,3,8,3,4,2,3,2,0,2,1,0,22596,3,7532.0,True,False,False,True,True,False,False,False,False,False,True,False,0
43,1,18,2,4,4,4,2,0,3,0,1,29336,1,14668.0,True,False,True,False,True,True,False,False,False,False,False,False,0
23,1,9,4,4,1,3,2,0,5,1,1,21201,3,5300.25,True,True,False,False,True,True,False,False,True,False,False,False,0
46,1,8,2,3,4,3,7,0,5,0,0,32861,2,16430.5,True,False,True,False,True,False,False,False,False,False,False,False,0
19,1,16,3,4,1,4,2,1,5,1,1,16859,2,5619.666667,False,False,False,True,False,False,True,False,True,False,False,False,1
29,1,8,2,3,3,3,2,0,3,0,0,23853,2,11926.5,False,False,True,False,True,True,False,False,False,True,False,False,0
40,3,6,2,5,3,3,3,1,3,1,0,22457,2,11228.5,True,False,False,True,True,True,False,False,False,True,False,False,0
45,1,22,4,4,2,3,3,0,3,0,2,26656,2,6664.0,True,False,False,True,False,False,False,False,False,False,True,False,1
53,1,18,3,4,3,3,2,0,1,1,1,21827,2,7275.666667,True,False,True,False,False,True,False,False,False,True,False,False,0
40,1,13,3,3,1,5,4,1,3,0,1,17166,2,5722.0,True,False,True,False,True,False,True,False,True,False,False,False,1
43,1,24,3,2,3,5,5,1,1,1,2,25223,1,8407.666667,True,False,True,False,False,False,False,True,False,True,False,False,0
37,1,19,3,5,2,3,2,0,1,1,1,27536,2,9178.666667,True,False,False,True,False,False,False,True,False,False,True,False,0
32,1,22,4,4,1,3,3,0,4,1,1,21288,3,5322.0,False,False,False,True,True,True,False,False,True,False,False,False,1
33,1,7,4,4,1,5,3,0,2,0,3,21634,1,5408.5,True,False,True,False,True,False,False,True,True,False,False,False,0
40,1,31,3,4,3,3,2,0,4,1,1,22786,2,7595.333333,True,False,True,False,True,False,False,True,False,True,False,False,0
30,1,15,4,5,3,3,3,1,3,0,1,23734,3,5933.5,True,False,False,True,True,False,False,False,False,True,False,False,0
26,3,16,4,5,1,5,5,0,1,1,1,23078,3,5769.5,True,False,True,False,True,False,False,False,True,False,False,False,1
37,1,13,1,3,2,3,5,0,1,0,0,28664,1,28664.0,True,False,False,True,True,False,True,False,False,False,True,False,0
48,3,8,2,1,3,4,4,0,3,0,1,23120,1,11560.0,True,False,False,True,True,True,False,False,False,True,False,False,0
59,1,7,3,6,3,3,4,1,1,1,2,24338,1,8112.666667,False,False,True,False,True,True,False,False,False,True,False,False,0
22,1,9,2,4,1,3,1,1,3,0,1,17853,1,8926.5,False,False,True,False,True,True,False,False,True,False,False,False,1
32,3,8,2,4,3,4,1,1,1,1,0,24907,2,12453.5,True,False,False,True,True,False,False,True,False,True,False,False,1
37,3,9,3,4,3,3,5,0,4,1,2,23180,1,7726.666667,True,False,True,False,False,False,False,True,False,True,False,False,0
32,3,11,2,3,3,4,2,0,3,1,1,21524,1,10762.0,False,False,True,False,True,False,False,False,False,True,False,False,0
23,1,26,3,3,3,3,1,0,4,1,2,17272,1,5757.333333,True,False,True,False,True,False,True,False,False,True,False,False,0
44,1,10,3,1,5,5,2,0,5,1,2,34190,1,11396.66667,True,False,True,False,True,True,False,False,False,False,False,True,0
34,3,25,3,2,3,3,1,1,2,1,2,20304,1,6768.0,False,False,False,True,True,False,True,False,False,True,False,False,1
31,1,9,5,5,3,3,3,0,4,1,2,22830,3,4566.0,True,False,True,False,True,True,False,False,False,True,False,False,0
48,1,21,4,4,3,4,2,0,3,0,3,24145,1,6036.25,False,True,False,False,True,True,False,False,False,True,False,False,0
38,1,8,3,1,3,5,7,1,2,1,2,20980,1,6993.333333,False,False,True,False,False,False,True,False,False,True,False,False,0
27,1,32,3,6,1,3,3,0,1,0,1,20971,2,6990.333333,True,False,True,False,True,False,True,False,True,False,False,False,1
43,3,21,4,5,3,3,2,0,3,1,1,24922,3,6230.5,True,False,False,True,False,False,False,True,False,True,False,False,0
26,3,35,3,5,3,3,4,0,4,1,2,27317,1,9105.666667,True,False,True,False,True,True,False,False,False,True,False,False,0
36,2,15,4,4,1,3,3,0,5,0,2,23001,2,5750.25,True,True,False,False,True,False,False,True,True,False,False,False,0
40,1,6,3,4,4,4,2,0,1,1,1,28503,2,9501.0,False,False,True,False,True,True,False,False,False,False,False,False,0
31,1,15,2,3,2,4,2,0,3,0,0,25648,2,12824.0,True,False,True,False,True,True,False,False,False,False,True,False,0
44,1,16,4,4,3,3,5,1,3,1,1,24357,3,6089.25,False,False,False,True,True,True,False,False,False,True,False,False,0
45,1,26,3,3,4,3,1,1,3,1,1,28496,2,9498.666667,True,False,False,True,True,True,False,False,False,False,False,False,0
18,1,11,3,3,1,3,2,0,1,0,1,16051,2,5350.333333,False,False,True,False,True,False,True,False,True,False,False,False,0
49,1,13,4,5,3,3,4,0,1,0,3,22918,1,5729.5,True,False,True,False,True,False,False,True,False,True,False,False,0
35,1,22,2,2,1,4,1,0,3,1,1,17426,1,8713.0,True,False,False,True,True,False,False,False,True,False,False,False,0
36,1,28,3,4,3,3,3,1,3,0,2,22692,1,7564.0,True,False,True,False,False,False,False,False,False,True,False,False,0
